,median_chirp_mass,chirp_mass_5,chirp_mass_95,median_mass_ratio,mass_ratio_5,mass_ratio_95,median_a_1,a_1_5,a_1_95,median_a_2,a_2_5,a_2_95,median_chi_eff,chi_eff_5,chi_eff_95,median_chi_p,chi_p_5,chi_p_95,median_ra,ra_5,ra_95,median_dec,dec_5,dec_95,median_tilt_1,tilt_1_5,tilt_1_95,median_tilt_2,tilt_2_5,tilt_2_95,median_total_mass,total_mass_5,total_mass_95,median_mass_1,mass_1_5,mass_1_95,median_mass_2,mass_2_5,mass_2_95,injected_chirp_mass,injected_mass_ratio,injected_a_1,injected_a_2,injected_chi_eff,injected_chi_p,injected_ra,injected_dec,injected_tilt_1,injected_tilt_2,injected_total_mass,injected_mass_1,injected_mass_2
0,81.29718484389267,74.61860436011067,87.33634606764744,0.7718118374595118,0.5813092511241511,0.9247685730380479,0.4624976457973459,0.13826738567599015,0.8127394110839784,0.49295402413488915,0.18931762491429782,0.7975044829479925,0.04523243872423892,-0.11197386140015178,0.2173927646466566,0.49726343597402045,0.23576639374210628,0.7650202456750416,1.8797745223473894,1.8437920245080104,1.9186234625823395,0.7236533145259553,0.6811068145344893,0.7669582581960809,1.4304135413953496,0.8936637725749382,1.959620521387107,1.4721069375921239,0.8466148214024156,2.190024244319366,189.7228544552736,176.54231524920888,203.5506433775695,108.00829492448327,97.3327077819813,121.786884170535,82.6916913087992,68.1534250283857,92.72848162737174,78.78399937127075,0.6818181818181797,0.7799429476758537,0.3835301716429143,0.040088434471458385,0.7733369233900681,1.9177568991107459,0.6901582361180206,1.7010412114305122,0.8695129713052027,185.0,110.00000000000014,74.99999999999986
1,71.78212262786036,65.59855718235012,77.01849935346922,0.6618416355890782,0.46109816019044353,0.8713996059779668,0.7826162526989855,0.540232075999514,0.9067951301263482,0.6371685455005396,0.2358347849486511,0.8744544136092446,0.44414337763288664,0.32174160350012554,0.5684522251426217,0.5021583704625577,0.3026350649208095,0.6877917934127976,3.4760852398220004,2.920382585183044,3.684663463401908,1.440576453370707,1.3081068874009887,1.50026874766365,0.7404732847486389,0.4264965531174603,1.0147137680759164,1.0047122952626355,0.5004084841415705,1.8624037931888688,170.4076868415737,160.7998562932517,180.60771052576115,102.81769797975164,91.3535240015707,116.50328345826607,67.83476908487572,53.013537993899966,80.78697541668339,71.78084372135861,0.9411764705882192,0.8249577595871245,0.8473004720935571,0.3870476547832532,0.739903036202037,3.32784309686618,1.5232480956812,0.964038813664667,1.2107870000271717,165.0,85.0000000000007,79.99999999999929
2,63.237661472492455,59.7842289414659,66.71009171959781,0.5972578731032628,0.5183777113919554,0.6831850571804765,0.3816025113204193,0.18996851475914436,0.5804745911965354,0.6219598055242987,0.36244774138602465,0.8323393429615507,0.06254672512556073,-0.03301113590581569,0.15788055365701764,0.42437212837636434,0.31354732357102383,0.5648224118760335,5.153707782263151,5.0980682058941,5.233768561491069,-0.19828741695860302,-0.2764274494024755,0.30999220196562277,1.2749561475440254,0.8701821769637264,1.6337939264804393,1.6025674016646327,1.1071404268331508,2.087808738412051,151.55789940932155,145.00580890211307,158.24447611349063,94.94752733144396,89.5595063430942,100.28323352131652,56.63786515445879,50.58922265516358,62.825662595796146,62.46453697345491,0.5789473684210523,0.6902642684799103,0.07686997533895548,0.005598495695633559,0.6899140592215309,5.098479662418035,-0.28253330200100135,1.538940456339745,1.8706501843163816,150.0,95.00000000000001,54.99999999999998
3,94.11984361443213,91.08772458584343,96.90603700923957,0.779482396775716,0.6905525419275498,0.8668221356186506,0.397400977006671,0.16500393655879086,0.6561926156902272,0.6372460897696515,0.3776051605793671,0.8334329081319162,0.1787614624687747,0.09603257211778166,0.25836039629927054,0.46890888641669987,0.28041346213949125,0.6567013961048916,4.304459315375722,4.287749897321449,4.334517354387279,0.08059358917537444,0.04359483947550261,0.110868109102047,1.417984009125312,0.9760101503753086,1.8981457557646952,0.9326925041623578,0.535110173620552,1.3846935537520457,218.46277825390632,212.45964153389656,224.6888648507281,123.19759218535556,116.72342888007762,129.54783017752888,95.9192675120126,88.2578102845805,102.39816538769128,93.31060649264893,0.8695652173912995,0.9076826534178761,0.18497561266163068,0.13193612665925558,0.8880110872941053,4.3036405414247305,0.13225737832590526,1.3622248433086397,1.1971204276663319,215.0,115.00000000000028,99.9999999999997
4,72.77823336122657,65.2642250298372,78.96168655633885,0.590053354471606,0.4479333387455723,0.761283044587165,0.5543288481917706,0.22988312347519094,0.8139429987864785,0.4868124761567364,0.1755832692102237,0.7920155004818927,-0.12998521609118338,-0.31595837978882,0.01766541499057583,0.4738419871279171,0.2552047246960874,0.7050130855709582,4.49799212912353,4.473603291557487,4.52147082367827,-0.6955283333493145,-0.7322493564978785,-0.6582826858903406,1.9462771350253567,1.4302103397294914,2.3993263980879433,1.6897362483614737,0.9756258450985416,2.371421001272471,174.9727754868333,162.51181128690814,186.1964750702457,109.81606873818214,99.3617206076819,119.5521757266794,65.12942555543432,51.60061504972316,78.11961738955802,73.109870619022,0.5909090909090898,0.13854047588520962,0.0548262222473846,-0.03368416514421117,0.13422466835252242,4.510643692574932,-0.695760090955822,1.8210564283729684,2.208126026899964,175.0,110.00000000000007,64.99999999999993
5,83.1640762494914,72.69034548955688,92.00502521303481,0.6124838502966349,0.4079097051669554,0.842946500939995,0.45533145606410047,0.15690221314562286,0.7657408625540274,0.4699910777427951,0.15992115094332865,0.802308326162324,-0.008687569998500911,-0.23078758330926036,0.17761981047094938,0.41606921134814223,0.21286740804153687,0.6731755636199803,4.505035248740566,3.59178868694678,5.049882088284111,0.9565597606789984,0.657524239472474,1.1442608537851648,1.6601676869576485,0.9772077000757482,2.3507571631154467,1.5498921789643356,0.8819746245312502,2.2266717074262474,199.7047669507785,182.05865804674022,218.25374224346695,123.85107065547807,108.10412190479944,142.50476938589026,76.30819837209796,55.586041528815485,93.54016054055988,100.1133147790542,0.999999940395357,0.7211831741456426,0.9097915834027256,0.3908614614502508,0.7160674368960975,4.851381616801072,1.080746387562396,1.4516163275595981,0.6997804304505878,230.00000000000003,115.00000342726709,114.99999657273294
6,75.54556449065576,72.36087307006333,78.70793964612076,0.922572429025947,0.8439859311873957,0.9767378165168398,0.48419299341460775,0.20485111492259903,0.7496816661902684,0.4910552079544708,0.1986663170707222,0.7470801544792554,0.061253378034638706,-0.04044257429418543,0.16298447074591518,0.5683843658578953,0.40143472085345616,0.7419414169712595,1.3523127791478085,1.3368333796549516,1.3680313840648997,0.465211017179445,0.42626216189389676,0.5046349074104792,1.424597512583895,0.9127071377822249,1.9794795831200507,1.417482014019184,0.9271618235050624,2.0608814695197584,173.87221247741763,166.6497237822889,181.21369520221535,90.77913399002871,86.40160245930454,95.86678288156706,83.135384010708,77.97144481373913,87.55733374328412,68.16448857443234,0.6842105263157877,0.32275088583307354,0.40561111758940077,-0.0641852198465987,0.29704812106647394,1.375149729105626,0.4996328662993468,1.9725837769900259,1.5054766441151808,160.0,95.0000000000001,64.9999999999999
7,84.41301112498176,77.16644397758607,90.44905462895662,0.6513401299023996,0.4924181333823831,0.8118849855291254,0.32092603574428324,0.10586275449657227,0.6428861386168393,0.44025965589656235,0.14746259057731279,0.7548570835690317,-0.11927256822928484,-0.2859626364723882,0.012627070877906694,0.31246798045512136,0.1540298378124433,0.5268752580091128,5.346284762105712,5.3073894172678795,5.389123441169125,-0.11868418623249297,-0.193086263078522,-0.024091133094274193,2.0441945609113534,1.381912430477806,2.579933008338986,1.7986666756234273,1.0530559990932742,2.447642400263783,200.20119909823327,187.3057501653415,212.71058447315988,122.06796920998231,109.77787338864704,134.0871916206891,79.38302511071076,64.3323276008961,91.31749590516026,84.9487007035947,0.6666666666666633,0.917043638471844,0.677015277491189,-0.30115559720951,0.7818238113713125,5.405724512331861,-0.04060667233847579,2.120751216523743,1.6209660132493535,200.00000000000003,120.00000000000026,79.99999999999977
8,101.29585724342344,93.02891450658042,107.7481244701478,0.7583535065275357,0.5675894338455271,0.9140405977238046,0.39013674881254895,0.13520184142186362,0.7033180027113276,0.42306067028566846,0.13836130123948537,0.7580974394047509,0.009238596410182704,-0.15204508256868657,0.158403745643949,0.4013557961297425,0.1956378155545782,0.6515245851533881,1.70997279092068,1.590240814397106,1.7404610688657376,-0.3687582445159981,-0.5009083059781514,-0.3142181569144042,1.5656821385734156,0.9143958283842352,2.2259147238930237,1.5332585086522954,0.7965232018041711,2.256969990010478,236.25571219680918,221.64518185183005,250.4488434386596,135.10388463401023,124.0286270276269,149.74758688473906,102.3933325804175,83.23214041323857,115.26222997658294,97.20967791467686,0.7999999999999955,0.050870300317148315,0.6465047216718475,-0.20259628349791595,0.3825075277635488,1.7193264027880004,-0.3497286422262367,2.2165415179243246,2.272992762595956,225.00000000000003,125.00000000000033,99.9999999999997
9,57.665565077329724,51.303146013542325,63.49441818616479,0.4431755043264437,0.33735089408969576,0.5670492425284955,0.24293155559376026,0.08787762700594634,0.46924806535630254,0.43570463785144403,0.15376267084549958,0.7325117573333434,0.020322572290179818,-0.07910630346043264,0.125354381409978,0.24290660019401866,0.12435015022498302,0.42529179617676494,2.3855699945768367,2.3421356333652845,2.4292352679445863,0.8860877954662721,0.8581868125317904,0.9116264080972666,1.399121758921092,0.8434033904466883,1.950869443740253,1.585264242115753,0.9186986262275784,2.269016073898194,146.10777298271955,137.5550722878057,155.13846069265966,101.10828352739331,94.40758722361792,108.02043793937605,44.92935148922101,35.407038677417034,54.990135091054775,63.71152552769602,0.666666666666665,0.4675507999284543,0.022430602452133852,-0.0849693571465323,0.4434557083652991,2.3152888375069636,0.8379083538697439,1.8932355493736337,1.1179708366437717,150.0,90.00000000000009,59.9999999999999
