Unnamed: 0,chirp_mass,chirp_mass_5,chirp_mass_95,mass_ratio,mass_ratio_5,mass_ratio_95,a_1,a_1_5,a_1_95,a_2,a_2_5,a_2_95,phi_12,phi_12_5,phi_12_95,phi_jl,phi_jl_5,phi_jl_95,phase,phase_5,phase_95,time_jitter,time_jitter_5,time_jitter_95,chi_eff,chi_eff_5,chi_eff_95,chi_p,chi_p_5,chi_p_95,dec,dec_5,dec_95,ra,ra_5,ra_95,tilt_1,tilt_1_5,tilt_1_95,tilt_2,tilt_2_5,tilt_2_95,total_mass,total_mass_5,total_mass_95,mass_1,mass_1_5,mass_1_95,mass_2,mass_2_5,mass_2_95,symmetric_mass_ratio,symmetric_mass_ratio_5,symmetric_mass_ratio_95,chirp_mass_mode,mass_ratio_mode,a_1_mode,a_2_mode,tilt_1_mode,tilt_2_mode,phi_12_mode,phi_jl_mode,dec_mode,ra_mode,theta_jn_mode,psi_mode,phase_mode,chi_eff_mode,chi_p_mode
0,166.21351592453925,150.00497725575153,175.83319182297123,0.107779153757073,0.098074730704538,0.1150470896798313,0.984297221618898,0.9571273694224108,0.9895485499071448,0.6379051595785309,0.0953220448054821,0.9570150824516502,3.145794851057899,0.3273730343180445,5.942004262484496,2.658202359781142,0.2232368436743752,5.976544008533351,3.252761486452638,0.3284217340518146,6.012384224977694,-8.687801400968353e-06,-0.0002206386626503,0.0002198928138132,0.7053831244514475,0.6036462258961304,0.800561593324091,0.6296087393908032,0.4992385588456953,0.7311869264605643,0.1825508072143195,-1.1597748419581375,1.203765125623111,2.68148829373575,0.3028697837793314,6.057610919000773,0.6972517263452128,0.5412241347350111,0.8420817679445546,0.9980216817034536,0.2762347091990361,2.149352521216508,715.9148302064198,660.4400692785516,737.53206661956,646.2185014610527,597.5977283552234,663.3853709741237,69.55199774906103,60.680446488181296,75.57516278218165,0.0878270696430937,0.081337969914096,0.0925314184742864,167.42391315556222,0.10630814391269092,0.989370771330137,0.8999129363443233,0.6860939379938531,0.7813203655943931,4.4586951865491145,0.3927794373376003,0.5091697335153997,2.0945634736466427,1.978458846123364,2.908525052613127,6.065934811107978,0.6978996639215796,0.6274975065004327
1,130.5536498347352,103.16761752299789,152.54744290846486,0.0965973458856309,0.0754404968807568,0.1147120484262157,0.8212057911730387,0.6444724421982393,0.947331522401406,0.4876923047391251,0.0510779014467723,0.9292586049102176,2.911359029148061,0.3081878425644315,5.941219612513248,4.119342108832748,0.9790547728449556,4.462761084839312,2.956153052421616,0.5543729071746635,5.64746658858349,-1.1313834892454926e-05,-0.0002166731025303,0.0002203267587089,0.1024572244101503,-0.0083662705128368,0.1995114244752833,0.8094810758602962,0.6376989032219327,0.9432428424041496,-0.2833652084914347,-1.1906614216513536,1.127730976089092,2.075925928385597,0.265965960237642,5.834138985430876,1.4410548405518862,1.3062392082906484,1.5674983144464671,1.5044348775774916,0.413512483785917,2.714635162896553,591.0233317555358,531.3197940482804,640.5668042357696,538.677752780379,493.78212850195007,576.4785290334233,52.184801567530165,37.24294607202248,65.60555215884631,0.0803287137668136,0.06522765526143,0.0923174169921802,136.6118593231005,0.10340016148476583,0.8578566368239899,0.4674005221673189,1.4795610484413746,1.2305501377890755,1.6756744215148338,4.258185778972557,-0.349918015408031,0.7541169702525086,1.1078205479032288,1.4725645745373197,2.3933446385981996,0.08711303819569573,0.8620180759681371
2,97.91514499603758,86.93074024377222,114.16300103140952,0.0715396823124894,0.0627582916006273,0.084646357778803,0.8213586788088569,0.7302984375864718,0.9497929151284724,0.5415079248512786,0.2676867473846301,0.776727968342757,1.860214676529161,0.3090595400111154,5.907248957351333,5.40435909045564,5.1615411238304745,5.687215949910694,4.013288581660333,0.4868848719234623,5.948741307505643,1.750432639897664e-06,-0.000206453833836,0.000201006759682,-0.2383483803653502,-0.2666572824499769,-0.212951406093109,0.788662322371421,0.7014045388934653,0.9100606812834904,-0.6378124527153433,-1.1774183271227312,-0.1844843141167128,0.8038277704076653,0.1830817744936134,2.1365722513383774,1.8546111550589808,1.8442058908222971,1.866960549098429,2.356883709417178,1.732299769896988,2.870608634112962,518.0616786856324,490.7922960204673,553.9719847569847,483.4015345099052,461.4514140535684,510.5546815026566,34.54393368529866,29.0854642341404,43.2096510014239,0.0623060887597913,0.0555651010843178,0.0719501910149322,88.99726788464099,0.06653282051213377,0.7756063669534683,0.5312930181382007,1.854300044733453,2.3263456910043567,1.2800394739146228,5.404608742491252,-0.531935508543887,0.6874179290854125,2.47900778983459,2.4002352370646753,5.442899445005105,-0.2309430650054542,0.7424025521806061
3,187.1880496827056,147.43734767440225,198.9411734853085,0.4366043335999345,0.2253007557659476,0.7548732596157631,0.4833297109057939,0.0524234806446162,0.933725400428662,0.5056071723586463,0.0532764477346085,0.9403778806775008,3.115600799670001,0.316667487040748,5.949503151026725,3.078976635644408,0.2937278451954875,5.910413614986146,3.131062889846751,0.3034657304320611,5.946684760455644,5.108147690396919e-06,-0.0002191790427102,0.0002167078462372,-0.0903361726554162,-0.494070205262922,0.285065052126369,0.3799724320514479,0.0884073813276349,0.8361934150570488,0.4271841252079984,-1.0176098863114371,1.2327714475606373,4.598151081914939,0.3432726374570492,6.0251912519198,1.867833731243345,0.6365980817149334,2.808505993061939,1.7199783244236753,0.5296065877815169,2.7599544926839705,468.0275107137559,421.7578692312776,532.2142707518304,324.9219824993025,255.8091223948537,415.9679535893795,144.06029981631002,87.83903761500727,194.5628426695349,0.2115503251478337,0.1500642393695749,0.2451221338801098,198.15273319261138,0.4136656683491395,0.47364977883155174,0.5850718880667979,1.8849570594026739,2.1447608924110435,0.5718637056084714,0.6033616162793077,0.63876222040705,5.235952900340398,0.5089469273296789,0.713912092646388,5.426410767253488,-0.05244653021215806,0.26827704654005
4,77.51223554628348,67.87013463177985,81.43335336690504,0.10623780401233,0.0755185125360205,0.1123609404815661,0.9360008705813094,0.6446664824053802,0.9853226641733476,0.2615749441436798,0.0385695485132222,0.7860611108894557,2.005044663694167,0.3521301357144498,5.773465790075399,0.6011126442443269,0.0706144582326715,6.214778663198954,3.854047923476914,0.3079314543982059,6.037239564823947,-6.964284641908911e-05,-0.000210649318144,0.0001985990653195,-0.6212378285844574,-0.6885219538976484,-0.4927196956393398,0.6274732028764664,0.404434736708784,0.7059294221464557,-0.015939632130627,-0.8617913262952983,1.1189054299494836,3.150414728547139,0.75677430169046,6.015557984102635,2.4048653500519137,2.2999865273852063,2.4835262483775624,2.2279362468225816,1.6596680912001984,2.834181507447,339.7820012579131,326.8063522396877,354.6272613193684,307.6548549402981,294.84916067077023,328.10713131896466,32.28430667425085,24.593838446623888,34.52761072634185,0.0868124661101473,0.0652856371468913,0.0908079568797795,77.9456388507678,0.10872237158563129,0.97656643671109,0.16481169215968153,2.4353062925197095,2.133097063395475,1.7020736851547478,0.0002257165463546,-0.09319606939686809,3.141750514597061,1.9741085433598315,2.491563413052912,5.444579605310637,-0.6569666346454738,0.6589316935384265
5,141.71390984055822,118.6275644001501,155.1455958601977,0.1066485022827198,0.0814579293978712,0.1438734989756403,0.913673500148212,0.7552847839327261,0.9825798734007712,0.6138667568436393,0.1738840920271183,0.9320301590943644,3.1010402923412586,0.4209778844688758,5.904064217590919,2.0365515785948936,0.116101034162447,6.008750557307742,3.660118609790746,0.274013705435141,6.062634192761753,-2.101472500788947e-05,-0.0002135686925458,0.0002089421998309,-0.3056709308603755,-0.4416277786929386,-0.0184481546140718,0.8520520888664627,0.7005091998578993,0.9604135584454732,0.6553722166853575,-1.054453253195887,1.2548614950589012,3.624108016224681,0.0726372033498438,6.178597353439359,1.942066609245594,1.630062694324426,2.0761399064843538,1.94492322011196,0.4671305061527348,2.732447871980182,593.0001019237714,550.529563144531,655.6233305007378,531.4073453079961,489.2503258227543,596.6780572085261,59.166726986650005,44.43287782948939,72.76909874585813,0.0870833965439095,0.0696488753142862,0.1099574877510442,141.7428642322405,0.09686515583209943,0.9689884714987534,0.7074084519403591,2.0046827668086165,2.123641110069991,2.956819520443316,4.047415856404582e-05,0.7113095923513866,4.137250419683956e-05,0.6602933572514417,2.991950546392944,5.815586155465905,-0.413841014697033,0.851296857856533
6,151.83792582150647,131.9426191951627,167.16465264337626,0.1077569068435275,0.0911800690381028,0.1175264969793545,0.9547332079072508,0.8520023647670173,0.9869421432555596,0.4533109208481179,0.0535711300309912,0.9021641737984404,3.3476772861046755,0.4101073506895948,5.894470938311768,2.209852767578839,1.3419185753778136,5.3718791273460775,2.816675647487546,0.2931871088269252,5.981383381882849,-1.907397885581537e-05,-0.0002229319843062,0.0002222409808175,-0.0944859357881521,-0.1822434905662727,0.0732881373789735,0.9453362038467814,0.8394175941647666,0.9822981602848792,0.4578731851298081,-1.0311226710999193,1.1735763053133172,4.625300814418953,1.0534929880528543,5.738290949018458,1.6775180154405442,1.481087105393873,1.8102410438485983,1.6287853362278724,0.5185896800787471,2.644324369608259,654.5020344109176,611.7119215716133,692.0516151723114,590.9554440410287,559.2698922341052,620.4279658457172,63.58883262259947,51.69099908374415,72.39732988307642,0.0878124680223069,0.0765785373542207,0.0941066108928536,153.34473786781723,0.10701600406620618,0.9865382494762184,0.3493430807852264,1.6867111522321643,2.031980742499395,4.188620465701218,1.7060761923064467,0.5678171543765329,4.747081792573148,2.168294440710357,2.8272788253092216,0.6981354464199687,-0.12488277977288176,0.9714232198022121
7,185.910522309946,145.07897887912176,198.928938384709,0.3432948521400165,0.1872693764093443,0.514071208111642,0.4252203302062853,0.0404226263054548,0.9166670505142016,0.4951513925519258,0.052529160029653,0.9369284934462762,3.148620714824529,0.3169694624111748,5.944097286201283,3.095135683949632,0.3211788364116594,5.925344907412212,3.234463333629725,0.2932479730361185,5.973444134664643,-3.085086120224533e-06,-0.000221579546684,0.0002206701146182,-0.0764592600983179,-0.4958841835698979,0.2532246624336827,0.3206754916989832,0.0742017842948511,0.8054083669337897,0.0457006834862486,-1.167210116505876,1.1899255958258883,3.1817561014023736,0.2874183071171122,5.8709901311976544,1.866334893419134,0.6870615339411703,2.778882375494748,1.6576606364310118,0.4997077057549516,2.728414440432001,495.9843345627976,450.8216356745461,557.8748951977569,369.9137497177533,311.3963116017451,449.6403307905285,128.27764501456153,78.72334225920072,162.55959527552312,0.1902499670345314,0.1328520414163339,0.2242490843016322,198.06921931800892,0.36171941187296075,0.28875705047316214,0.17216113096978636,1.8635939522786888,1.7060382762553168,1.092792906778099,0.8584923169042181,0.6270196535550996,3.823948244785118,2.3862487415217397,0.8198028853137846,3.4269856998187747,-0.011802566432008943,0.15278736607631282
8,106.29842905369328,86.13192047377956,130.14722367502304,0.0736379127707732,0.0571327082338093,0.0927074135316558,0.693410971072878,0.5604115739092533,0.8376418518248587,0.4918012605577593,0.1029285896137828,0.9080875982066868,3.2322681290577897,0.3397654169468111,5.95071990854006,4.209278898037267,0.9286811723738708,4.583022963228348,3.050931527189209,0.3499252367024604,5.981669403123025,-2.5886812238841767e-05,-0.0002093021828338,0.0002045772190138,0.190072860195256,0.1192681652828041,0.268890189601344,0.6562589471122655,0.5290779403103593,0.7934602582417929,0.510114972742061,-1.1083864047445922,1.1993446103120564,2.4319095231205408,0.9872450140752816,5.827343207421531,1.247400914967823,1.1662464353564668,1.346919028598332,2.090676171868364,0.7038818715255,2.839570555156848,553.9481701840743,513.047359665896,610.8026425142958,515.4379643447096,483.9259397229573,562.3357271394221,38.054024978175775,27.734535217649093,50.98726331010376,0.0638830719568123,0.0511241135221107,0.0776437826943044,104.3019014352464,0.07287128704387075,0.6414673148766257,0.283005930475853,1.1808405121098382,2.3395302885204172,5.445107819649704,4.188373453775421,0.805214000075654,1.941289177673068,1.142667388648149,0.8566004251073982,0.6303113051334104,0.18864992918007978,0.613854506724929
9,167.1088794784948,136.36050523810013,193.8907680846108,0.1309385313916546,0.1041822037761185,0.1877956031288882,0.8905860316327976,0.6487596432127251,0.9824127153588996,0.5033539885056917,0.0630970047024787,0.9183832460678912,3.02809897892514,0.3875776143062758,5.847365313764846,3.183486885008331,0.1587008642797246,6.138535223272894,3.1434966500866177,0.2864648777441633,6.010358281607387,-2.4920499348370974e-06,-0.0002159634796516,0.0002164005896958,-0.0376779315766871,-0.4771588522050257,0.3827093705854887,0.8364178306768996,0.5045985751317472,0.9728554837838308,0.5183818203352663,-0.8979221174356355,1.2505728720465532,1.4188771709004573,0.1997595732882181,6.056652333681831,1.6278768932097156,0.9273601273111096,2.258386282798763,1.524591819230636,0.5747016617916428,2.6312972179847955,649.7680524914641,548.9731480731895,753.0267117056064,580.378128986235,471.1833090945862,671.2645123003908,76.67302118127135,57.36743048278739,96.0334717937409,0.1023739508028328,0.085449997290852,0.1331073364182795,174.49064070063667,0.1319082913418792,0.980181739837557,0.23101839113673375,1.5256158373657809,1.3208406910366426,2.8373757188771176,5.983908998380296,0.904418158951467,0.7182669784035017,1.5358141437730841,1.675597257935619,0.5465607345127328,0.005788458679218511,0.9573563592344347
